start_date,value_date,variable_name,location,measurement_unit,value
2010-01-01 01:00:00,2010-01-07 09:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 10:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 11:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 12:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 13:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 14:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 15:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 16:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 17:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-07 18:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-07 19:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-07 20:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-07 21:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-07 22:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-07 23:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 00:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 01:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 02:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 03:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 04:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 05:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 06:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 07:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 08:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 09:00:00,q_cms,02450250,CMS,0.009000000000000001
2010-01-01 01:00:00,2010-01-08 10:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 11:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 12:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 13:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 14:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 15:00:00,q_cms,02450250,CMS,0.008
2010-01-01 01:00:00,2010-01-08 16:00:00,q_cms,02450250,CMS,0.008
