,qs0,lnTe,m,Sr0,Srmax,td,vch,vr,k0,CD,NSE
3097,2.89E-05,-0.905887795,0.326104651,3.436482076,0.026690415,0.43109299,889.8333583,1795.407725,0.052119536,0.276251151,-0.35609437
3098,2.87E-05,-0.713269302,0.534423074,1.913388993,0.017132361,0.214780546,530.6016495,1687.00431,0.105862398,0.487257268,-0.156264718
3099,2.73E-05,-0.511203546,0.359444861,1.196222895,0.013149079,0.397086523,1409.13687,1785.441736,0.050171163,0.74907108,-0.656633089
3100,1.20E-05,-0.769439479,0.341646869,3.37646163,0.029352119,0.297494425,1483.005175,857.0162698,0.137638217,0.914593594,0.015110644
3101,1.46E-05,-0.721691489,0.549637458,1.19260382,0.029765749,0.030214853,1901.004364,647.1430969,0.11097525,0.485038517,0.038966429
3102,2.37E-05,-1.538225767,0.327839216,0.101894312,0.010166572,0.447324236,1582.963245,1836.968844,0.138228444,0.054580527,-1.069961829
3103,1.44E-05,-1.002030324,0.411313877,1.824948033,0.024351737,0.022008286,752.6001702,534.6644202,0.124034649,0.899505498,0.084679332
3104,1.21E-05,-1.626480308,0.36047985,2.026189657,0.012570502,0.483004672,745.6439299,1504.375377,0.132154323,0.091699807,0.08044343
3105,1.76E-05,-1.411604911,0.689545539,0.751915827,0.022613022,0.140090472,1135.827471,624.9947402,0.112192947,0.787386904,0.241877944
3106,1.13E-05,-1.527717492,0.570641913,0.079837915,0.011079091,0.12986584,874.8395204,1827.896228,0.095052499,0.061974967,0.148731373
3107,2.98E-05,-1.440628528,0.35753011,1.614424037,0.026134569,0.05209142,1099.203829,1023.578473,0.114748119,0.664794537,-0.429927849
3108,2.82E-05,-0.528482565,0.500922426,3.366842442,0.014805465,0.031129052,504.2689798,1503.472282,0.135439557,0.786865236,-0.256846807
3109,2.27E-05,-1.283572606,0.483157236,0.704332536,0.017808871,0.071867889,1056.415106,1412.867936,0.117273324,0.90045557,0.04116345
3110,2.15E-05,-0.836356138,0.622000299,0.090297882,0.024253158,0.317765349,1239.109598,1183.609855,0.085495983,0.594646493,0.093786178
3111,1.85E-05,-1.701258253,0.44087525,3.685477591,0.015672991,0.255109941,1559.711928,1345.282446,0.149993362,0.192275998,0.020537968
3112,1.86E-05,-0.802744704,0.595507304,3.180671526,0.026208486,0.412951524,1381.408419,824.5691784,0.143563354,0.793554771,0.066568985
3113,1.03E-05,-1.329529479,0.554748214,2.423257086,0.0200305,0.405506253,701.9075245,1732.660675,0.067038778,0.631297027,0.068726409
3114,2.62E-05,-1.184344788,0.541479585,0.789721285,0.022663409,0.478230401,1467.439935,1604.913569,0.108495472,0.405850574,0.039517162
3115,1.16E-05,-0.935630892,0.391939228,1.727804169,0.027829365,0.115084727,1068.225057,1329.611587,0.067056219,0.153433792,0.044580454
3116,2.75E-05,-1.479239763,0.587238021,0.363512531,0.014511036,0.164563035,1126.119488,1009.278969,0.128999333,0.700525923,-0.050614187
3117,1.98E-05,-1.740091411,0.679945079,0.539681949,0.013494244,0.349129644,1152.489176,1040.32507,0.116242131,0.026605908,0.193095065
3118,2.55E-05,-0.372001795,0.431924777,0.633887521,0.012131256,0.034962058,769.0178487,1631.820269,0.081135459,0.963983768,-0.402269306
3119,2.84E-05,-1.347381061,0.498459838,1.819353968,0.023459316,0.363859499,1846.059807,724.618391,0.073298614,0.154968165,-0.060645201
3120,2.58E-05,-0.568937753,0.607812695,3.044882063,0.022823696,0.437562323,506.3654607,1317.365759,0.099304086,0.059760421,-0.056811562
3121,1.57E-05,-0.404043692,0.559764713,1.237779589,0.013613935,0.155119883,1703.51514,643.6800514,0.120781949,0.511686277,0.020460591
3122,2.86E-05,-0.434409859,0.523192945,3.810910368,0.016235805,0.080962677,830.3620811,843.2423229,0.06944292,0.399164569,-0.242600982
3123,2.86E-05,-1.365825759,0.382909073,2.983506439,0.018199008,0.202131262,1267.230786,1031.960729,0.129396706,0.046569796,-0.414493808
3124,1.88E-05,-0.607574592,0.393187882,2.043616629,0.010292298,0.350999673,1939.139165,819.4559136,0.092505533,0.48523135,-0.227488756
3125,2.55E-05,-1.977344683,0.483865821,1.486018339,0.012450184,0.160387316,1518.065024,1267.291017,0.11831192,0.208574034,-0.621122865
3126,2.43E-05,-1.530105046,0.324863395,3.291097692,0.026009774,0.102043205,1847.611677,1811.785978,0.071684149,0.963573154,-0.308691123
3127,2.19E-05,-1.5475589,0.465432703,0.130388305,0.01816146,0.37382912,581.1036408,1983.192645,0.149165294,0.601719619,0.046682059
3128,2.62E-05,-0.22776139,0.428199713,2.756246541,0.023898214,0.012183167,1735.512341,875.3996596,0.081932854,0.173487148,-0.229153875
3129,1.40E-05,-1.265417972,0.536411587,2.437069483,0.029893296,0.408369017,561.2231649,1638.465823,0.147422497,0.010631466,0.15178768
3130,1.88E-05,-1.393042453,0.573034889,2.27394798,0.025023344,0.211154689,737.7068062,1140.960694,0.084926901,0.652660789,0.210924508
3131,1.25E-05,-0.689998617,0.654233404,0.109092106,0.021145309,0.295870308,1968.112358,1840.03474,0.103070163,0.711241868,0.032061509
3132,1.26E-05,-0.626946944,0.601442631,1.576241893,0.027894945,0.06366,1721.488894,651.0630975,0.091991121,0.028777945,0.029195402
3133,1.61E-05,-1.117273152,0.579364073,3.782955348,0.012351809,0.190545144,1019.121358,1875.074151,0.14068681,0.537583584,0.1060693
3134,2.67E-05,-1.700228585,0.651472555,1.639156722,0.010371021,0.284698387,937.5301331,1063.427614,0.144048461,0.521795116,-0.303129471
3135,2.17E-05,-0.413370616,0.538605644,3.507867225,0.024433579,0.081806642,1015.6834,512.2535332,0.117294974,0.494329041,-0.023338504
3136,2.28E-05,-1.61566348,0.59552196,1.772025351,0.025666539,0.179506862,1322.981515,1752.498518,0.115068925,0.84574214,0.162433796
3137,1.70E-05,-1.655717138,0.576589912,3.233841199,0.012460229,0.496186224,1821.92613,1834.217615,0.057267584,0.489542217,0.19162681
3138,2.39E-05,-0.450903475,0.545924335,3.006561863,0.025510355,0.354123972,1340.424307,677.9471718,0.088276165,0.02920174,-0.049119971
3139,1.05E-05,-0.79392424,0.427503362,2.515163241,0.025006953,0.094317528,959.0284626,1203.917367,0.068437376,0.295389084,0.016653141
3140,2.73E-05,-1.747710459,0.55841509,3.646456373,0.010151194,0.230058131,983.2638067,1919.553054,0.082391787,0.928467408,-0.529611354
3141,1.08E-05,-1.521118585,0.594341147,0.713415274,0.02675226,0.116188882,1166.140217,1408.181045,0.088369754,0.430848226,0.134954645
3142,2.50E-05,-1.856730099,0.408392007,1.603923136,0.011074073,0.373737245,825.7643117,1905.162791,0.124303828,0.984031247,-0.900513669
3143,2.43E-05,-1.238950644,0.657906658,0.965473316,0.020993394,0.30455223,537.9257097,1750.948543,0.092019946,0.469632952,0.141019196
3144,1.96E-05,-0.860448958,0.429260559,3.365485023,0.024890486,0.093782851,873.1933702,1656.805943,0.119109786,0.675064951,0.039970519
3145,1.16E-05,-0.992837666,0.326897946,1.186228247,0.019785153,0.418552009,786.6925545,639.2243773,0.126090689,0.753860272,0.03304872
3146,2.28E-05,-1.50995158,0.498439643,0.147032813,0.016085118,0.196810722,1056.111934,1900.32591,0.111652326,0.154713756,0.031666861
3147,2.62E-05,-0.761294345,0.588635006,1.724875839,0.012537994,0.407678562,1877.105332,1382.01714,0.087827611,0.109988162,-0.101315682
3148,2.91E-05,-0.217864947,0.36449676,2.358398349,0.026097127,0.274135949,1963.348664,1394.653584,0.136728766,0.180889044,-0.407910807
3149,2.81E-05,-0.397809122,0.529667731,0.744721086,0.023172999,0.221538009,560.0959694,1051.535627,0.059520116,0.51374835,-0.157310456
3150,2.47E-05,-0.483957138,0.308323212,1.82375771,0.028629522,0.459537173,1999.187105,753.545659,0.106031087,0.865049283,-0.298950281
3151,1.08E-05,-1.172835793,0.369230159,0.737341744,0.022174567,0.342384499,660.5817638,851.4046827,0.09763144,0.810766535,0.088201567
3152,1.95E-05,-0.885655801,0.617358177,1.619561001,0.024753762,0.130955285,1460.098741,979.2834525,0.124340324,0.0346627,0.09240019
3153,1.57E-05,-1.773588064,0.466927619,0.854653231,0.018988302,0.173973098,1872.316872,1003.388675,0.137396522,0.367171335,0.193911734
3154,2.80E-05,-0.461047401,0.615070561,2.438145154,0.022961682,0.426272253,1277.142107,1602.956531,0.051271772,0.461128346,-0.090886676
3155,1.89E-05,-1.988036386,0.401720062,0.37506581,0.010238536,0.059310792,1277.793774,597.7819385,0.083854851,0.66115566,-0.501897911
3156,2.77E-05,-1.924571946,0.412881652,0.2370713,0.011006758,0.116673873,1122.797861,1163.222834,0.129885264,0.805064068,-1.037318825
3157,1.70E-05,-0.325028653,0.344170971,1.785633021,0.016392837,0.370401016,1582.204729,692.4888525,0.052360893,0.899233493,-0.186938166
3158,1.53E-05,-0.469437399,0.351877449,0.961699983,0.018082141,0.498318809,1741.802518,1244.652341,0.0906637,0.424328963,-0.090616154
3159,2.84E-05,-1.216456955,0.379390014,1.960212487,0.017218576,0.025663049,1438.708995,1847.911848,0.065378119,0.005155002,-0.389431156
3160,1.48E-05,-0.451339692,0.350176892,2.834185232,0.014955092,0.443265476,1768.452622,766.4599321,0.131087439,0.366392832,-0.120002028
3161,2.64E-05,-0.576592016,0.330016095,2.843473921,0.016618943,0.304897122,1920.93512,649.7993042,0.059689063,0.98704625,-0.556215092
3162,2.78E-05,-1.109242754,0.677326034,2.108615832,0.01889289,0.026807061,1058.325194,538.949628,0.129166924,0.727921585,0.056778376
3163,1.73E-05,-1.952257267,0.435000196,3.034365273,0.021089278,0.345343909,1056.529343,728.5240352,0.114222839,0.995032471,0.038565393
3164,2.55E-05,-0.220356973,0.320866669,2.837307655,0.023871624,0.195993996,1774.470205,629.9318244,0.064511653,0.069695565,-0.425049061
3165,2.22E-05,-1.881873241,0.692608822,2.818644735,0.014351402,0.211113491,855.941487,1967.120158,0.097082727,0.891922889,0.060164982
3166,1.25E-05,-1.128650119,0.695784118,3.116013042,0.014002069,0.477818359,1342.502716,854.0633547,0.080355376,0.161120708,0.071393258
3167,2.15E-05,-1.554984318,0.579679474,0.652573353,0.016311796,0.318991778,779.4540044,556.6569073,0.133096737,0.572948748,0.134420352
3168,2.97E-05,-1.666680418,0.571335964,2.069394911,0.025869631,0.187481206,1764.34348,1246.726469,0.081439592,0.086947404,-0.123585685
3169,1.58E-05,-0.925744018,0.614230122,1.676981611,0.010319769,0.024613403,914.2404626,574.6916155,0.06537877,0.1258749,0.052845703
3170,2.89E-05,-1.369785087,0.504837638,1.744465957,0.025570313,0.189710101,1255.237333,1075.63071,0.074495288,0.192335533,-0.05048748
3171,2.92E-05,-1.899582862,0.544930989,1.568173414,0.020229374,0.033185783,992.5249757,1151.628506,0.109992439,0.454008452,-0.414688539
3172,1.20E-05,-1.809509766,0.490462396,1.419746144,0.016691946,0.433675337,1546.43346,1326.597291,0.086493157,0.93756443,0.231391546
3173,1.66E-05,-1.245323805,0.479397526,3.038435588,0.012652403,0.357026403,603.1700791,551.1667265,0.069383315,0.970044329,0.09244063
3174,1.07E-05,-0.672797866,0.660152991,1.371753834,0.028819931,0.482101331,1208.632161,826.6397798,0.09166158,0.695191653,0.002150056
3175,1.13E-05,-1.378147442,0.688191308,1.330258589,0.018697014,0.269675969,1020.118081,568.0637663,0.135642991,0.030932807,0.073163031
3176,1.58E-05,-1.42239076,0.487065114,0.49020033,0.021339882,0.294199859,669.9290813,835.4838926,0.074184798,0.595754143,0.187366676
3177,1.13E-05,-1.933365679,0.671110575,1.469956847,0.011378736,0.306901228,1953.906185,1083.544247,0.113119744,0.093763668,0.242632431
3178,2.63E-05,-1.616387126,0.357598244,2.535290306,0.018267135,0.390062947,784.8548274,1163.953037,0.143518711,0.984307627,-0.583000758
3179,1.49E-05,-1.651468962,0.531835847,3.380975333,0.027011662,0.250027302,1131.720797,652.0669862,0.087169553,0.351944258,0.233380308
3180,2.07E-05,-0.815438726,0.456790637,0.985631152,0.015101464,0.340265562,698.2616233,508.8127047,0.143342591,0.46162607,-0.058320335
3181,2.13E-05,-1.117424502,0.389016114,2.573726868,0.015706467,0.041027609,1519.230504,1872.481764,0.061500801,0.002612005,-0.11404526
3182,1.16E-05,-1.39722849,0.620314223,2.540164594,0.010282657,0.14082588,911.7639462,1914.5665,0.052695477,0.841606593,0.138907565
3183,2.05E-05,-1.606631138,0.593198592,2.333104587,0.010550188,0.129729631,1743.598473,1000.339115,0.054311232,0.110223266,0.10910713
3184,2.60E-05,-0.397437365,0.390045255,1.82861094,0.022179541,0.322152815,1021.569557,835.1880683,0.141172521,0.118729673,-0.286108973
3185,1.61E-05,-0.226999714,0.469273181,2.575113745,0.022298913,0.130376293,640.4981259,1070.861816,0.129162794,0.993896611,0.011097765
3186,2.48E-05,-0.515340465,0.338392173,1.681525796,0.017568107,0.114403441,1525.447521,1284.95389,0.145187741,0.166977197,-0.427388089
3187,2.67E-05,-1.40371471,0.499168705,0.60824058,0.023631255,0.430010391,1444.580677,1495.056712,0.102997124,0.720360366,-0.007236659
3188,1.51E-05,-0.649126587,0.586717474,3.408751069,0.021884604,0.100990555,1572.583672,1338.109781,0.140367558,0.684752129,0.041631569
3189,1.44E-05,-1.941526052,0.420508961,0.597113702,0.010915777,0.429346684,909.5477123,569.5470768,0.109422401,0.664899272,-0.082257898
3190,2.56E-05,-0.582745678,0.656722972,3.038223718,0.014813238,0.270516642,757.2599782,783.5318184,0.063733363,0.352831679,-0.062855237
3191,2.86E-05,-1.538241638,0.686974896,1.573162746,0.013929892,0.415172016,1417.386533,864.7070142,0.109500738,0.243354583,-0.014771035
3192,2.74E-05,-1.035450978,0.627281307,0.665447431,0.01069829,0.223752645,504.2011744,648.2260011,0.074625071,0.732261293,-0.080565741
3193,1.63E-05,-1.030868476,0.582590309,2.707550337,0.02643514,0.445971562,510.5097275,821.1429644,0.102556488,0.048464248,0.105199603
3194,1.07E-05,-0.981196609,0.337975405,0.223947757,0.017123615,0.202864183,1033.403322,784.1500833,0.131939246,0.659569993,0.015208642
3195,1.23E-05,-1.057655771,0.681577939,0.149600471,0.011736991,0.234659045,1169.176375,1384.915255,0.071403359,0.37395884,0.049837728
3196,2.17E-05,-1.098198016,0.635645708,2.907257353,0.026533678,0.116156237,1270.219961,940.1312157,0.073259772,0.862818652,0.170151243
3197,2.44E-05,-0.59500504,0.363307908,1.085323143,0.019449895,0.145366055,1478.802009,1229.12388,0.146365,0.712072443,-0.287474754
3198,1.31E-05,-1.429054548,0.348123115,1.002747547,0.016770525,0.111246619,1643.708222,1505.412226,0.124369756,0.403600856,0.081844979
3199,1.45E-05,-1.561949877,0.579057119,3.405400136,0.018068776,0.019649116,915.5824647,1321.17823,0.100986536,0.885104882,0.228675436
3200,2.41E-05,-0.910241253,0.41197926,2.192273368,0.027844956,0.000534837,1502.418666,1535.806741,0.090865024,0.933842682,-0.029392815
3201,1.98E-05,-1.405850136,0.521703072,3.477703303,0.028399348,0.341687538,882.3286908,1174.406734,0.093729528,0.192935343,0.186111782
3202,2.54E-05,-1.144071735,0.582016781,0.76105977,0.02652408,0.268015413,1990.80955,1282.204686,0.066780592,0.668201612,0.10659562
3203,1.71E-05,-1.439594654,0.330013191,3.828220468,0.021488037,0.365910344,660.3759221,881.6851168,0.147286067,0.370371394,0.028939921
3204,2.52E-05,-0.883100225,0.59833287,0.34767946,0.012268176,0.481516417,1664.731602,1673.935089,0.132452044,0.882164621,-0.044747075
3205,2.68E-05,-1.34024823,0.465892253,1.732103663,0.027803089,0.193198073,1239.229013,647.806651,0.105625499,0.741451078,-0.011845167
3206,1.45E-05,-0.798515367,0.610412315,1.3072504,0.011742134,0.435217718,1697.002771,1700.005169,0.095079842,0.932177739,0.04871514
3207,1.88E-05,-0.965058727,0.517508521,3.263656997,0.012797871,0.293395533,1919.450503,732.3763153,0.121149561,0.674777538,0.030522322
3208,2.39E-05,-1.150386805,0.405975569,1.371832439,0.024348118,0.299602197,1838.233338,1392.166902,0.138086544,0.274203413,-0.028890652
3209,2.93E-05,-1.853649732,0.438216433,0.613160178,0.01969174,0.216981868,623.5696243,858.3318259,0.076076529,0.26984336,-0.597495317
3210,1.61E-05,-0.448254037,0.647130624,0.464189899,0.013973197,0.350872127,1858.302023,810.5790793,0.145413443,0.853047096,0.038557696
3211,1.92E-05,-1.654896056,0.467763507,1.045961647,0.021557011,0.177560191,1133.585852,1839.045884,0.093301189,0.861985756,0.145108126
3212,2.57E-05,-0.398559742,0.543908491,3.691963366,0.016376459,0.493833763,1032.2745,1580.492139,0.128997128,0.822112481,-0.150071246
3213,2.70E-05,-1.550494365,0.495421652,1.980622603,0.012645451,0.185146314,1916.504653,626.6532217,0.098532611,0.186662595,-0.386745049
3214,1.08E-05,-1.721627542,0.696942084,3.911663887,0.01389073,0.092093105,1048.478376,880.4011322,0.092432951,0.156713357,0.185085621
3215,2.42E-05,-1.781211595,0.68886451,3.067677729,0.02206517,0.156677426,523.3696649,946.1656866,0.082820011,0.245629253,0.138998269
3216,1.55E-05,-1.900760295,0.429234114,2.595494892,0.019089562,0.346656122,1855.500406,1211.567388,0.059311263,0.214059719,0.100202668
3217,1.89E-05,-0.827351705,0.35307068,2.449495563,0.021614052,0.476368222,1133.40696,1698.246759,0.108342416,0.678545221,-0.07373478
3218,1.36E-05,-1.938847366,0.533028277,3.993129035,0.017110181,0.240876755,792.8702913,1596.548381,0.102487929,0.930777004,0.233173455
3219,2.71E-05,-0.978413487,0.53315269,0.718226587,0.029833609,0.132132207,1824.041575,1627.339236,0.069693486,0.432302383,0.050878308
3220,1.81E-05,-0.400571838,0.345233566,2.568539644,0.023180768,0.250943673,646.720846,1960.163868,0.061185878,0.616034434,-0.126041012
3221,2.99E-05,-1.993702141,0.355061879,2.94636068,0.024496533,0.33843089,512.5701139,1168.229035,0.113201805,0.355582097,-0.695246243
3222,1.79E-05,-1.815647718,0.343287343,0.448172407,0.020988642,0.143902494,1930.161359,1369.465954,0.074516431,0.765562976,-0.173528542
3223,1.48E-05,-0.581089478,0.372554074,0.965972144,0.025336447,0.066759752,650.1933095,1351.471487,0.145279947,0.230846928,-0.007380292
3224,1.89E-05,-1.095099936,0.602185967,2.985846377,0.028319558,0.391690124,1689.911067,583.5163622,0.134373831,0.4097278,0.155570513
3225,1.57E-05,-0.278400426,0.388062942,0.960968416,0.023469889,0.183474513,1304.380802,654.1934467,0.085286935,0.12081766,-0.026794643
3226,1.94E-05,-0.586819112,0.526998898,1.925603866,0.017386625,0.37417131,650.6582107,1718.071673,0.09939356,0.058387057,-0.011450509
3227,2.91E-05,-0.433516742,0.614809141,2.984494768,0.011028421,0.149528725,1094.462383,956.1528597,0.050208061,0.0985585,-0.256376748
3228,1.94E-05,-1.842288514,0.428422679,0.795764431,0.010188791,0.09826306,673.1638715,828.5451977,0.053558912,0.676066675,-0.378097616
3229,1.10E-05,-0.340622475,0.504646686,3.887341222,0.024248522,0.076734843,1617.173075,1175.754246,0.091635764,0.827013301,-0.008930967
3230,1.57E-05,-1.145304713,0.663064126,0.847991872,0.029232255,0.123060352,1036.714994,676.5367815,0.1060846,0.074713542,0.130285686
3231,2.93E-05,-0.492972045,0.573625846,2.646709726,0.019246528,0.025038352,1784.642512,1417.370657,0.137502652,0.891772385,-0.154550059
3232,2.01E-05,-1.447325103,0.464310558,0.612480556,0.023666307,0.314796693,1051.345526,1971.452045,0.142431024,0.9939584,0.132593524
3233,2.78E-05,-0.931405679,0.579396333,1.963892725,0.015723809,0.480293072,1640.983643,1605.114954,0.096951889,0.394481494,-0.049195904
3234,1.03E-05,-1.723599484,0.361034661,0.341807026,0.025988313,0.2433628,1798.04581,561.8235617,0.068272568,0.558091977,0.177084418
3235,2.59E-05,-0.819723512,0.669852907,3.752062436,0.024631044,0.13580921,844.0170895,1504.889917,0.143635783,0.641971295,0.071997902
3236,2.54E-05,-1.192207497,0.611030419,3.23125203,0.014863755,0.329784242,1365.155775,1349.918909,0.081105571,0.031637288,0.042685449
3237,2.52E-05,-0.277418661,0.466333952,1.120052848,0.024024747,0.336150603,1141.60117,1915.050323,0.080284669,0.026233166,-0.157410528
3238,2.21E-05,-0.334694846,0.679631483,3.791538955,0.010983082,0.435156373,1131.073111,1861.108315,0.083296431,0.419455431,-0.039554598
3239,2.41E-05,-1.026618195,0.657057062,0.655082258,0.02372371,0.252970314,1499.584781,920.7685828,0.1365994,0.306730218,0.135856324
3240,2.10E-05,-0.829900752,0.319931254,2.525246274,0.024453845,0.002121401,1282.208548,536.5127831,0.064365509,0.150463087,-0.161336818
3241,2.26E-05,-1.89533183,0.321387188,0.450456427,0.029422621,0.267774851,866.6225473,1333.961577,0.057854379,0.338599733,-0.287677709
3242,1.93E-05,-0.986282508,0.529963666,0.442218643,0.023103388,0.321776032,1960.88435,1168.431602,0.089192831,0.027331244,0.103127215
3243,2.62E-05,-1.728084292,0.656768884,2.283346688,0.011198815,0.424040671,727.1357622,1660.512416,0.058637979,0.753130293,-0.234134673
3244,2.24E-05,-0.807061343,0.634129181,3.305029926,0.019159154,0.140040059,511.3405631,760.7814057,0.111849982,0.559745334,0.081551982
3245,2.39E-05,-1.4913057,0.431438559,0.306088471,0.012015841,0.24028223,902.5634126,1921.637514,0.066260334,0.285175116,-0.373190086
3246,1.80E-05,-0.255007699,0.378315688,2.748447055,0.025457702,0.303017191,1359.886368,678.1723971,0.094595956,0.250347857,-0.070122139
3247,2.91E-05,-1.711251459,0.622719109,1.38108844,0.024266113,0.227734203,1559.594281,1806.277502,0.133784876,0.627517799,-0.088780727
3248,1.86E-05,-0.643637319,0.381599805,0.078769931,0.012130828,0.125389024,1829.09053,1738.416669,0.101821877,0.278327151,-0.185038942
3249,1.21E-05,-0.374993448,0.57893988,3.448103005,0.01003768,0.423519042,1409.844855,1803.039421,0.085456137,0.197912403,0.014305647
3250,2.25E-05,-0.884408427,0.39970575,0.052900817,0.016801441,0.050865115,1519.504654,1453.413308,0.124320459,0.619247619,-0.147824843
3251,2.82E-05,-0.775739091,0.392098132,1.903513871,0.012371078,0.404479615,1457.661313,1785.876517,0.102965448,0.727815087,-0.560247058
3252,2.55E-05,-1.635395172,0.330153967,2.194123111,0.017766639,0.037297744,1769.712922,1510.956957,0.129256158,0.713998177,-0.668556554
3253,2.36E-05,-1.896713859,0.300681601,3.925158586,0.015827239,0.07500977,1555.503015,1656.702303,0.057382519,0.877907972,-0.918358417
3254,2.97E-05,-0.681080362,0.59110489,1.098216712,0.01602035,0.223886637,1157.526357,1758.089724,0.057197678,0.363330402,-0.150977099
3255,2.27E-05,-1.946676013,0.488420707,1.583433509,0.010534521,0.005101904,1975.266279,1307.61005,0.092372737,0.226981534,-0.518932139
3256,1.75E-05,-0.336084065,0.645311941,2.374995045,0.021882395,0.280272352,1657.115648,548.1523846,0.124841495,0.905588577,0.044027194
3257,1.31E-05,-1.830809294,0.406535955,3.551980362,0.010338127,0.421376117,570.6991471,940.144852,0.065402,0.946123963,0.002143966
3258,2.70E-05,-1.667073471,0.541566137,2.925865588,0.022878635,0.213302952,804.2606956,1856.516374,0.145348627,0.093660793,-0.08109246
3259,1.13E-05,-1.49618094,0.639813706,3.858980717,0.012268769,0.3899715,1979.201231,1595.221164,0.102718826,0.890837504,0.136470129
3260,1.62E-05,-0.970039975,0.425383297,0.701109031,0.014633074,0.20945544,1785.310871,529.907519,0.096674294,0.673921988,0.025265137
3261,1.16E-05,-0.595880876,0.482565693,3.463660709,0.025105929,0.12211124,906.4337654,1967.542599,0.119534542,0.124235002,0.024720203
3262,2.47E-05,-1.479587307,0.36484555,0.446709767,0.020986442,0.369993964,1802.342442,1981.976973,0.060331149,0.104939411,-0.264964169
3263,2.35E-05,-1.073761283,0.677221715,2.76313488,0.02034073,0.282111106,905.8297421,1302.251905,0.115084501,0.849287214,0.148525048
3264,2.13E-05,-1.630912641,0.338701909,2.429781998,0.017448585,0.36212276,1525.850451,1506.338459,0.057278557,0.258130399,-0.430056434
3265,1.95E-05,-0.741231854,0.336684861,0.26150727,0.019660577,0.37804791,793.9389668,1645.983641,0.125455433,0.664911756,-0.162166123
3266,1.65E-05,-1.335742168,0.377578414,1.224295671,0.024222529,0.269568586,1481.062269,554.1411653,0.078453854,0.809526884,0.111921075
3267,2.92E-05,-0.877456241,0.514435748,1.709072824,0.025173531,0.061518738,1880.96374,1494.555129,0.079256844,0.533768694,-0.055216348
3268,2.22E-05,-1.479600358,0.646914952,1.743894705,0.010340229,0.217574494,1610.368654,1829.75912,0.095486624,0.999730622,0.098356851
3269,2.97E-05,-1.784276846,0.558897418,1.712133868,0.021997609,0.369209595,1348.298477,1040.838356,0.062076054,0.831375811,-0.271364076
3270,1.42E-05,-1.193555253,0.594044345,0.859064944,0.028111331,0.029482093,1196.082688,1069.903592,0.090507733,0.166741519,0.122019655
3271,1.55E-05,-0.985471713,0.699548143,1.709360299,0.016308652,0.278277017,1012.058656,540.1349196,0.084814537,0.082573907,0.089731779
3272,1.71E-05,-0.65820594,0.687956424,2.686919205,0.022296784,0.344166405,1829.806029,1814.577033,0.11533767,0.248519114,0.049904968
3273,1.53E-05,-0.36982557,0.686069877,0.228360349,0.026885816,0.054507425,504.6288432,1689.040841,0.118386962,0.656508398,0.047141425
3274,1.37E-05,-1.996462955,0.345276329,0.410318271,0.017993869,0.232560533,1082.987222,1548.398718,0.147973686,0.287645133,-0.072083353
3275,1.50E-05,-0.360712145,0.317061386,0.714258897,0.028747689,0.108703974,1766.042519,568.7776007,0.147604129,0.720131242,-0.06566968
3276,1.87E-05,-1.096208122,0.412079566,1.906208552,0.025235885,0.441006361,1460.091937,662.6118744,0.104636227,0.085848223,0.080214226
3277,1.72E-05,-1.455246099,0.539135016,3.137626319,0.023570541,0.195099143,1302.623257,792.5453029,0.143902269,0.487718214,0.216360728
3278,2.09E-05,-1.042006656,0.61123746,0.711437987,0.029296186,0.426540073,630.0150749,1502.238666,0.148933667,0.01098413,0.15273141
3279,1.27E-05,-0.893540935,0.38892804,0.358308946,0.021810546,0.461306585,1702.349202,1300.29217,0.065193352,0.218620743,0.04649241
3280,2.88E-05,-0.404292985,0.53632537,2.354609639,0.027161621,0.249060092,1489.157745,1426.696104,0.085047818,0.771300719,-0.142113653
3281,1.74E-05,-1.26747721,0.384332867,2.985933525,0.010278281,0.036469717,1169.15426,1134.498563,0.072413909,0.826966103,-0.110105112
3282,2.87E-05,-1.970092255,0.508300619,1.251643556,0.027292242,0.032330262,502.2292052,551.2935217,0.075916421,0.581314054,-0.288924349
3283,2.23E-05,-1.225043971,0.400198854,1.216720812,0.013591368,0.143369723,1357.134449,1434.615244,0.121610504,0.93094156,-0.163972876
3284,1.46E-05,-1.005286799,0.446002719,1.812144765,0.026178052,0.19732288,640.3436464,712.1746612,0.119001184,0.816967707,0.082866201
3285,2.23E-05,-1.635260333,0.353019672,3.449311845,0.029286515,0.259525904,850.0956886,1555.059772,0.086735868,0.040608011,-0.107459483
3286,2.54E-05,-1.808960323,0.362143985,2.45087061,0.025048899,0.020414005,1401.430389,1642.304257,0.0842599,0.232562485,-0.378340596
3287,2.53E-05,-0.425731535,0.676207446,2.220238165,0.012943265,0.255900339,812.2159145,1320.630859,0.13666508,0.345704762,-0.087844255
3288,1.35E-05,-1.135093663,0.336401115,1.569144737,0.023184742,0.113792486,1813.488805,1926.500601,0.117847967,0.42279363,0.05905993
3289,1.84E-05,-0.445666049,0.603360938,2.950230288,0.020950566,0.328671598,1051.163525,1857.935819,0.089807376,0.19527933,0.029840074
3290,2.61E-05,-0.793054967,0.363562736,2.548797515,0.026863246,0.001170953,1626.541784,1481.040251,0.113144827,0.79733649,-0.188169943
3291,1.74E-05,-1.405520726,0.527353512,0.57319081,0.02331642,0.360764874,1088.31712,1223.21455,0.129164857,0.100776732,0.210152245
