w,n_imperv,n_perv,s_imperv,s_perv,k_sat,per_routed,cmelt,Tb,A1,B1
563.96484375,0.1171533203125,0.15741699218750002,1.7431640625,2.4462890625,9.0683154296875,92.919921875,3.099609375,2.3056640625,0.001177978515625,2.5185546875
563.96484375,0.1171533203125,0.17819824218750002,8.1982421875,2.4462890625,9.0683154296875,92.919921875,3.099609375,2.3056640625,0.001177978515625,2.5185546875
563.96484375,0.1171533203125,0.17819824218750002,1.7431640625,0.4443359375,9.0683154296875,92.919921875,3.099609375,2.3056640625,0.001177978515625,2.5185546875
563.96484375,0.1171533203125,0.17819824218750002,1.7431640625,2.4462890625,1.6831298828125,92.919921875,3.099609375,2.3056640625,0.001177978515625,2.5185546875
563.96484375,0.1171533203125,0.17819824218750002,1.7431640625,2.4462890625,9.0683154296875,76.025390625,3.099609375,2.3056640625,0.001177978515625,2.5185546875
563.96484375,0.1171533203125,0.17819824218750002,1.7431640625,2.4462890625,9.0683154296875,92.919921875,3.404296875,2.3056640625,0.001177978515625,2.5185546875
563.96484375,0.1171533203125,0.17819824218750002,1.7431640625,2.4462890625,9.0683154296875,92.919921875,3.099609375,2.4521484375,0.001177978515625,2.5185546875
563.96484375,0.1171533203125,0.17819824218750002,1.7431640625,2.4462890625,9.0683154296875,92.919921875,3.099609375,2.3056640625,0.001177978515625,2.6201171875
1358.88671875,0.1798681640625,0.15741699218750002,8.1982421875,0.4443359375,1.6831298828125,76.025390625,3.404296875,2.4521484375,0.001177978515625,2.6201171875
1095.21484375,0.1230908203125,0.1128857421875,3.3056640625,2.7587890625,6.2586279296875,21.044921875,3.224609375,-1.2568359375,0.000249853515625,1.5810546875
515.13671875,0.1230908203125,0.1128857421875,3.3056640625,2.7587890625,6.2586279296875,21.044921875,3.224609375,-1.2568359375,0.000249853515625,1.5810546875
1095.21484375,0.1264306640625,0.1128857421875,3.3056640625,2.7587890625,6.2586279296875,21.044921875,3.224609375,-1.2568359375,0.000249853515625,1.5810546875
1095.21484375,0.1230908203125,0.1039794921875,3.3056640625,2.7587890625,6.2586279296875,21.044921875,3.224609375,-1.2568359375,0.000249853515625,1.5810546875
1095.21484375,0.1230908203125,0.1128857421875,9.7607421875,2.7587890625,6.2586279296875,21.044921875,3.224609375,-1.2568359375,0.000249853515625,1.5810546875
1095.21484375,0.1230908203125,0.1128857421875,3.3056640625,3.2568359375,6.2586279296875,21.044921875,3.224609375,-1.2568359375,0.000249853515625,1.5810546875
1095.21484375,0.1230908203125,0.1128857421875,3.3056640625,2.7587890625,5.7415673828125,21.044921875,3.224609375,-1.2568359375,0.000249853515625,1.5810546875
1095.21484375,0.1230908203125,0.1128857421875,3.3056640625,2.7587890625,6.2586279296875,16.650390625,3.224609375,-1.2568359375,0.000249853515625,1.5810546875
1095.21484375,0.1230908203125,0.1128857421875,3.3056640625,2.7587890625,6.2586279296875,21.044921875,3.029296875,-1.2568359375,0.000249853515625,1.5810546875
1095.21484375,0.1230908203125,0.1128857421875,3.3056640625,2.7587890625,6.2586279296875,21.044921875,3.224609375,1.8896484375,0.000249853515625,1.5810546875
1095.21484375,0.1230908203125,0.1128857421875,3.3056640625,2.7587890625,6.2586279296875,21.044921875,3.224609375,-1.2568359375,0.000249853515625,1.9326171875
515.13671875,0.1264306640625,0.1039794921875,9.7607421875,3.2568359375,5.7415673828125,16.650390625,3.029296875,1.8896484375,0.000249853515625,1.9326171875
1390.13671875,0.1026806640625,0.0802294921875,1.0107421875,2.0068359375,4.4928173828125,83.544921875,2.529296875,-0.3603515625,0.0012746582031250002,2.6826171875
657.71484375,0.0637158203125,0.1960107421875,6.4306640625,3.3837890625,4.3855029296875,77.294921875,2.974609375,-1.6318359375,0.0006559082031250001,1.9560546875
657.71484375,0.1858056640625,0.0208544921875,6.6357421875,1.3818359375,7.6146923828125,47.900390625,2.779296875,-2.9853515625,0.0006559082031250001,1.5576171875
1077.63671875,0.0637158203125,0.0208544921875,6.6357421875,1.3818359375,7.6146923828125,47.900390625,2.779296875,-2.9853515625,0.0006559082031250001,1.5576171875
1077.63671875,0.1858056640625,0.1960107421875,6.6357421875,1.3818359375,7.6146923828125,47.900390625,2.779296875,-2.9853515625,0.0006559082031250001,1.5576171875
1077.63671875,0.1858056640625,0.0208544921875,6.4306640625,1.3818359375,7.6146923828125,47.900390625,2.779296875,-2.9853515625,0.0006559082031250001,1.5576171875
1077.63671875,0.1858056640625,0.0208544921875,6.6357421875,3.3837890625,7.6146923828125,47.900390625,2.779296875,-2.9853515625,0.0006559082031250001,1.5576171875
1077.63671875,0.1858056640625,0.0208544921875,6.6357421875,1.3818359375,4.3855029296875,47.900390625,2.779296875,-2.9853515625,0.0006559082031250001,1.5576171875
1077.63671875,0.1858056640625,0.0208544921875,6.6357421875,1.3818359375,7.6146923828125,77.294921875,2.779296875,-2.9853515625,0.0006559082031250001,1.5576171875
1077.63671875,0.1858056640625,0.0208544921875,6.6357421875,1.3818359375,7.6146923828125,47.900390625,2.974609375,-2.9853515625,0.0006559082031250001,1.5576171875
1077.63671875,0.1858056640625,0.0208544921875,6.6357421875,1.3818359375,7.6146923828125,47.900390625,2.779296875,-1.6318359375,0.0006559082031250001,1.5576171875
1077.63671875,0.1858056640625,0.0208544921875,6.6357421875,1.3818359375,7.6146923828125,47.900390625,2.779296875,-2.9853515625,0.0006559082031250001,1.9560546875
1077.63671875,0.1858056640625,0.0208544921875,6.6357421875,1.3818359375,7.6146923828125,47.900390625,2.779296875,-2.9853515625,0.0006559082031250001,1.5576171875
798.33984375,0.0106494140625,0.08913574218749999,6.1669921875,0.2880859375,7.1464111328125,99.462890625,2.591796875,-2.3291015625,0.0008105957031250001,2.8388671875
874.51171875,0.1794970703125,0.08913574218749999,6.1669921875,0.2880859375,7.1464111328125,99.462890625,2.591796875,-2.3291015625,0.0008105957031250001,2.8388671875
874.51171875,0.0106494140625,0.0149169921875,6.1669921875,0.2880859375,7.1464111328125,99.462890625,2.591796875,-2.3291015625,0.0008105957031250001,2.8388671875
874.51171875,0.0106494140625,0.08913574218749999,1.8994140625,0.2880859375,7.1464111328125,99.462890625,2.591796875,-2.3291015625,0.0008105957031250001,2.8388671875
874.51171875,0.0106494140625,0.08913574218749999,6.1669921875,9.1650390625,7.1464111328125,99.462890625,2.591796875,-2.3291015625,0.0008105957031250001,2.8388671875
874.51171875,0.0106494140625,0.08913574218749999,6.1669921875,0.2880859375,4.5415966796875,99.462890625,2.591796875,-2.3291015625,0.0008105957031250001,2.8388671875
874.51171875,0.0106494140625,0.08913574218749999,6.1669921875,0.2880859375,7.1464111328125,99.462890625,1.912109375,-2.3291015625,0.0008105957031250001,2.8388671875
874.51171875,0.0106494140625,0.08913574218749999,6.1669921875,0.2880859375,7.1464111328125,99.462890625,2.591796875,-2.6630859375,0.0008105957031250001,2.8388671875
874.51171875,0.0106494140625,0.08913574218749999,6.1669921875,0.2880859375,7.1464111328125,99.462890625,2.591796875,-2.3291015625,0.0008105957031250001,2.9248046875
874.51171875,0.0106494140625,0.08913574218749999,6.1669921875,0.2880859375,7.1464111328125,99.462890625,2.591796875,-2.3291015625,0.0008105957031250001,2.8388671875
923.33984375,0.06074707031250001,0.0861669921875,0.6494140625,7.9150390625,0.7953466796875001,56.982421875,3.412109375,1.0869140625,0.000404541015625,1.6748046875
999.51171875,0.06074707031250001,0.0861669921875,0.6494140625,7.9150390625,0.7953466796875001,56.982421875,3.412109375,1.0869140625,0.000404541015625,1.6748046875
923.33984375,0.1293994140625,0.0861669921875,0.6494140625,7.9150390625,0.7953466796875001,56.982421875,3.412109375,1.0869140625,0.000404541015625,1.6748046875
923.33984375,0.06074707031250001,0.017885742187499998,0.6494140625,7.9150390625,0.7953466796875001,56.982421875,3.412109375,1.0869140625,0.000404541015625,1.6748046875
923.33984375,0.06074707031250001,0.0861669921875,7.4169921875,7.9150390625,0.7953466796875001,56.982421875,3.412109375,1.0869140625,0.000404541015625,1.6748046875
923.33984375,0.06074707031250001,0.0861669921875,0.6494140625,1.5380859375,0.7953466796875001,56.982421875,3.412109375,1.0869140625,0.000404541015625,1.6748046875
923.33984375,0.06074707031250001,0.0861669921875,0.6494140625,7.9150390625,5.8976611328125,56.982421875,3.412109375,1.0869140625,0.000404541015625,1.6748046875
923.33984375,0.06074707031250001,0.0861669921875,0.6494140625,7.9150390625,0.7953466796875001,86.962890625,3.412109375,1.0869140625,0.000404541015625,1.6748046875
923.33984375,0.06074707031250001,0.0861669921875,0.6494140625,7.9150390625,0.7953466796875001,56.982421875,0.091796875,1.0869140625,0.000404541015625,1.6748046875
923.33984375,0.06074707031250001,0.0861669921875,0.6494140625,7.9150390625,0.7953466796875001,56.982421875,3.412109375,2.9208984375,0.000404541015625,1.6748046875
923.33984375,0.06074707031250001,0.0861669921875,0.6494140625,7.9150390625,0.7953466796875001,56.982421875,3.412109375,1.0869140625,0.000404541015625,2.0888671875
999.51171875,0.1293994140625,0.017885742187499998,7.4169921875,1.5380859375,5.8976611328125,86.962890625,0.091796875,2.9208984375,0.000404541015625,2.0888671875
610.83984375,0.1175244140625,0.0535107421875,1.7919921875,0.9130859375,0.27828613281250003,80.712890625,2.841796875,-0.4541015625,0.000191845703125,1.9638671875
687.01171875,0.1676220703125,0.0535107421875,1.7919921875,0.9130859375,0.27828613281250003,80.712890625,2.841796875,-0.4541015625,0.000191845703125,1.9638671875
687.01171875,0.1175244140625,0.07429199218749999,1.7919921875,0.9130859375,0.27828613281250003,80.712890625,2.841796875,-0.4541015625,0.000191845703125,1.9638671875
687.01171875,0.1175244140625,0.0535107421875,6.2744140625,0.9130859375,0.27828613281250003,80.712890625,2.841796875,-0.4541015625,0.000191845703125,1.9638671875
687.01171875,0.1175244140625,0.0535107421875,1.7919921875,1.0400390625,0.27828613281250003,80.712890625,2.841796875,-0.4541015625,0.000191845703125,1.9638671875
687.01171875,0.1175244140625,0.0535107421875,1.7919921875,0.9130859375,0.17097167968750002,80.712890625,2.841796875,-0.4541015625,0.000191845703125,1.9638671875
687.01171875,0.1175244140625,0.0535107421875,1.7919921875,0.9130859375,0.27828613281250003,80.712890625,1.662109375,-0.4541015625,0.000191845703125,1.9638671875
687.01171875,0.1175244140625,0.0535107421875,1.7919921875,0.9130859375,0.27828613281250003,80.712890625,2.841796875,-2.2880859375,0.000191845703125,1.9638671875
687.01171875,0.1175244140625,0.0535107421875,1.7919921875,0.9130859375,0.27828613281250003,80.712890625,2.841796875,-0.4541015625,0.000191845703125,2.2998046875
687.01171875,0.1175244140625,0.0535107421875,1.7919921875,0.9130859375,0.27828613281250003,80.712890625,2.841796875,-0.4541015625,0.000191845703125,1.9638671875
1079.58984375,0.17355957031250002,0.0564794921875,8.4619140625,3.8525390625,2.9806591796875,97.607421875,1.537109375,1.2744140625,0.0007139160156250001,1.3623046875
1468.26171875,0.17355957031250002,0.0564794921875,8.4619140625,3.8525390625,2.9806591796875,97.607421875,1.537109375,1.2744140625,0.0007139160156250001,1.3623046875
1079.58984375,0.1828369140625,0.0564794921875,8.4619140625,3.8525390625,2.9806591796875,97.607421875,1.537109375,1.2744140625,0.0007139160156250001,1.3623046875
1079.58984375,0.17355957031250002,0.1069482421875,8.4619140625,3.8525390625,2.9806591796875,97.607421875,1.537109375,1.2744140625,0.0007139160156250001,1.3623046875
1079.58984375,0.17355957031250002,0.0564794921875,0.2294921875,3.8525390625,2.9806591796875,97.607421875,1.537109375,1.2744140625,0.0007139160156250001,1.3623046875
1079.58984375,0.17355957031250002,0.0564794921875,8.4619140625,3.1005859375,2.9806591796875,97.607421875,1.537109375,1.2744140625,0.0007139160156250001,1.3623046875
1079.58984375,0.17355957031250002,0.0564794921875,8.4619140625,3.8525390625,7.4585986328125,97.607421875,1.537109375,1.2744140625,0.0007139160156250001,1.3623046875
1079.58984375,0.17355957031250002,0.0564794921875,8.4619140625,3.8525390625,2.9806591796875,97.607421875,2.716796875,1.2744140625,0.0007139160156250001,1.3623046875
1079.58984375,0.17355957031250002,0.0564794921875,8.4619140625,3.8525390625,2.9806591796875,97.607421875,1.537109375,-1.0166015625,0.0007139160156250001,1.3623046875
1079.58984375,0.17355957031250002,0.0564794921875,8.4619140625,3.8525390625,2.9806591796875,97.607421875,1.537109375,1.2744140625,0.0007139160156250001,2.5263671875
1204.58984375,0.1023095703125,0.0802294921875,9.7119140625,2.6025390625,1.7319091796875,35.107421875,3.037109375,-2.4755859375,0.0005012207031250001,2.1123046875
1343.26171875,0.0640869140625,0.17819824218750002,1.4794921875,4.3505859375,6.2098486328125,35.107421875,0.216796875,1.2333984375,0.0005012207031250001,2.2763671875
899.90234375,0.0859814453125,0.0104638671875,2.9150390625,2.8369140625,5.4001123046875,96.826171875,1.005859375,2.5400390625,0.000945947265625,2.5029296875
1194.82421875,0.0859814453125,0.0104638671875,2.9150390625,2.8369140625,5.4001123046875,96.826171875,1.005859375,2.5400390625,0.000945947265625,2.5029296875
899.90234375,0.1486962890625,0.0104638671875,2.9150390625,2.8369140625,5.4001123046875,96.826171875,1.005859375,2.5400390625,0.000945947265625,2.5029296875
899.90234375,0.0859814453125,0.0935888671875,2.9150390625,2.8369140625,5.4001123046875,96.826171875,1.005859375,2.5400390625,0.000945947265625,2.5029296875
899.90234375,0.0859814453125,0.0104638671875,5.6201171875,2.8369140625,5.4001123046875,96.826171875,1.005859375,2.5400390625,0.000945947265625,2.5029296875
899.90234375,0.0859814453125,0.0104638671875,2.9150390625,7.2412109375,5.4001123046875,96.826171875,1.005859375,2.5400390625,0.000945947265625,2.5029296875
899.90234375,0.0859814453125,0.0104638671875,2.9150390625,2.8369140625,3.4782080078125,96.826171875,1.005859375,2.5400390625,0.000945947265625,2.5029296875
899.90234375,0.0859814453125,0.0104638671875,2.9150390625,2.8369140625,5.4001123046875,96.826171875,0.810546875,2.5400390625,0.000945947265625,2.5029296875
899.90234375,0.0859814453125,0.0104638671875,2.9150390625,2.8369140625,5.4001123046875,96.826171875,1.005859375,0.2490234375,0.000945947265625,2.5029296875
899.90234375,0.0859814453125,0.0104638671875,2.9150390625,2.8369140625,5.4001123046875,96.826171875,1.005859375,2.5400390625,0.0007332519531250001,2.5029296875
899.90234375,0.0859814453125,0.0104638671875,2.9150390625,2.8369140625,5.4001123046875,96.826171875,1.005859375,2.5400390625,0.000945947265625,2.6044921875
1194.82421875,0.1486962890625,0.0935888671875,5.6201171875,7.2412109375,3.4782080078125,96.826171875,0.810546875,0.2490234375,0.0007332519531250001,2.6044921875
649.90234375,0.1334814453125,0.15296386718750002,5.4150390625,0.3369140625,7.8976123046875,21.826171875,0.005859375,1.0400390625,0.003420947265625,2.0029296875
1444.82421875,0.1334814453125,0.15296386718750002,5.4150390625,0.3369140625,7.8976123046875,21.826171875,0.005859375,1.0400390625,0.003420947265625,2.0029296875
649.90234375,0.1011962890625,0.15296386718750002,5.4150390625,0.3369140625,7.8976123046875,21.826171875,0.005859375,1.0400390625,0.003420947265625,2.0029296875
649.90234375,0.1334814453125,0.14108886718750002,5.4150390625,0.3369140625,7.8976123046875,21.826171875,0.005859375,1.0400390625,0.003420947265625,2.0029296875
649.90234375,0.1334814453125,0.15296386718750002,8.1201171875,0.3369140625,7.8976123046875,21.826171875,0.005859375,1.0400390625,0.003420947265625,2.0029296875
649.90234375,0.1334814453125,0.15296386718750002,5.4150390625,4.7412109375,7.8976123046875,21.826171875,0.005859375,1.0400390625,0.003420947265625,2.0029296875
649.90234375,0.1334814453125,0.15296386718750002,5.4150390625,0.3369140625,0.9807080078125,21.826171875,0.005859375,1.0400390625,0.003420947265625,2.0029296875
649.90234375,0.1334814453125,0.15296386718750002,5.4150390625,0.3369140625,7.8976123046875,25.244140625,0.005859375,1.0400390625,0.003420947265625,2.0029296875
649.90234375,0.1334814453125,0.15296386718750002,5.4150390625,0.3369140625,7.8976123046875,21.826171875,0.005859375,1.0400390625,0.008158251953125,2.0029296875
649.90234375,0.1334814453125,0.15296386718750002,5.4150390625,0.3369140625,7.8976123046875,21.826171875,0.005859375,1.0400390625,0.003420947265625,2.1044921875
712.40234375,0.07410644531249999,0.0698388671875,8.5400390625,7.2119140625,9.7707373046875,90.576171875,1.255859375,2.9150390625,0.000114501953125,2.1279296875
712.40234375,0.0418212890625,0.034213867187500004,2.4951171875,6.6162109375,9.0975830078125,68.994140625,0.560546875,2.8740234375,0.000114501953125,1.7294921875
1257.32421875,0.07410644531249999,0.034213867187500004,2.4951171875,6.6162109375,9.0975830078125,68.994140625,0.560546875,2.8740234375,0.000114501953125,1.7294921875
1257.32421875,0.0418212890625,0.0698388671875,2.4951171875,6.6162109375,9.0975830078125,68.994140625,0.560546875,2.8740234375,0.000114501953125,1.7294921875
1257.32421875,0.0418212890625,0.034213867187500004,8.5400390625,6.6162109375,9.0975830078125,68.994140625,0.560546875,2.8740234375,0.000114501953125,1.7294921875
1257.32421875,0.0418212890625,0.034213867187500004,2.4951171875,7.2119140625,9.0975830078125,68.994140625,0.560546875,2.8740234375,0.000114501953125,1.7294921875
1257.32421875,0.0418212890625,0.034213867187500004,2.4951171875,6.6162109375,9.7707373046875,68.994140625,0.560546875,2.8740234375,0.000114501953125,1.7294921875
1257.32421875,0.0418212890625,0.034213867187500004,2.4951171875,6.6162109375,9.0975830078125,90.576171875,0.560546875,2.8740234375,0.000114501953125,1.7294921875
1257.32421875,0.0418212890625,0.034213867187500004,2.4951171875,6.6162109375,9.0975830078125,68.994140625,1.255859375,2.8740234375,0.000114501953125,1.7294921875
